2016/12/02 20:11:41,6717747050,000,A,1009866,OK,0.486,-0.34,-0.367,-0.491,-0.435
2016/12/02 20:11:41,6717847010,000,A,1009866,OK,1.634,0.049,-0.035,-0.218,0.136
2016/12/02 20:11:41,6717647060,000,A,1009866,OK,0.601,-0.73,0.235,1.601,-0.175,-0.596
2016/12/02 20:11:41,6717547060,000,A,1009866,OK,0.217,-1.318,0.33,3.395,-0.592,-1.565
