2016/12/02 20:07:04,6717747050,000,A,1009888,OK,0.718,-0.46,-0.579,-0.414,0.194
2016/12/02 20:07:04,6717847010,000,A,1009888,NG,0.609,9.999,-0.566,-0.184,0.407
2016/12/02 20:07:04,6717647060,000,A,1009888,OK,1.03,-1.199,0.278,2.629,-0.354,-0.965
2016/12/02 20:07:04,6717547060,000,A,1009888,OK,0.041,-1.38,0.322,3.712,0.018,-1.444
