2016/12/02 20:05:21,6717747050,000,A,1009886,OK,0.488,-0.238,-0.552,-0.469,0.124
2016/12/02 20:05:21,6717847010,000,A,1009886,OK,0.534,0.015,-0.684,-0.174,0.243
2016/12/02 20:05:21,6717647060,000,A,1009886,OK,1.282,-1.018,0.297,2.049,-0.666,-0.691
2016/12/02 20:05:21,6717547060,000,A,1009886,OK,-0.037,-1.178,0.2,2.366,-0.083,-1.081
