2016/12/02 20:02:20,6717747050,000,A,1009879,OK,1.594,-0.314,-0.836,-0.448,-0.138
2016/12/02 20:02:20,6717847010,000,A,1009879,OK,1.602,-0.287,-1.008,-0.214,0.052
2016/12/02 20:02:20,6717647060,000,A,1009879,OK,1.045,-1.186,0.234,2.454,-0.29,-0.875
2016/12/02 20:02:20,6717547060,000,A,1009879,OK,0.034,-1.345,0.288,2.938,-0.285,-0.922
