2016/12/02 20:07:56,6717747050,000,A,1009857,OK,1.084,-0.315,-0.705,-0.278,-0.048
2016/12/02 20:07:56,6717847010,000,A,1009797,OK,1.602,-0.26,-0.746,-0.087,0.336
2016/12/02 20:07:56,6717647060,000,A,1009805,OK,0.885,-1.121,0.317,2.944,-0.263,-0.84
2016/12/02 20:07:56,6717547060,000,A,1009857,OK,0.805,-1.513,0.46,4.547,-0.907,-1.964
