2016/12/02 20:08:39,6717747050,000,A,1009858,OK,0.888,-0.439,-0.232,-0.212,-0.357
2016/12/02 20:08:39,6717847010,000,A,1009858,OK,0.596,-0.239,-0.837,-0.394,-0.034
2016/12/02 20:08:39,6717647060,000,A,1009858,OK,0.937,-1.035,0.284,2.931,0.035,-0.723
2016/12/02 20:08:39,6717547060,000,A,1009858,OK,-0.315,-0.896,0.2,2.657,0.204,-0.401
