2016/12/02 20:03:26,6717747050,000,A,1009881,OK,1.036,-0.138,-0.436,-0.125,0.09
2016/12/02 20:03:26,6717847010,000,A,1009881,OK,0.502,-0.165,-0.879,-0.265,-0.205
2016/12/02 20:03:26,6717647060,000,A,1009881,OK,0.777,-1.226,0.313,2.766,-0.186,-1.497
2016/12/02 20:03:26,6717547060,000,A,1009881,OK,-0.108,-1.35,0.267,2.657,-0.522,-0.789
