2016/12/02 20:04:04,6717747050,000,A,1009882,OK,0.376,-0.361,-0.162,0.243,-0.154
2016/12/02 20:04:04,6717847010,000,A,1009882,OK,0.841,-0.154,-1.441,0.341,0.244
2016/12/02 20:04:04,6717647060,000,A,1009882,OK,0.875,-1.035,0.188,2.107,-0.714,-1.313
2016/12/02 20:04:04,6717547060,000,A,1009877,OK,0.226,-1.071,0.221,2.617,-0.754,-1.389
