2016/12/02 20:03:01,6717747050,000,A,1009881,NG,1.165,-0.134,-0.467,9.999,0.087
2016/12/02 20:03:01,6717847010,000,A,1009881,OK,0.506,-0.168,-0.875,-0.265,-0.204
2016/12/02 20:03:01,6717647060,000,A,1009881,OK,0.78,-1.224,0.322,2.771,-0.184,-1.493
2016/12/02 20:03:01,6717547060,000,A,1009881,OK,-0.108,-1.349,0.272,2.663,-0.518,-0.797
